volume,position,track_name,artist_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
18,7,The Battle,Weval,0.762,0.536,0,-12.549,1,0.0787,0.0295,0.706,0.0749,0.133,100.019,audio_features,0CobqyZruxjisoBR9a7j0O,spotify:track:0CobqyZruxjisoBR9a7j0O,https://api.spotify.com/v1/tracks/0CobqyZruxjisoBR9a7j0O,https://api.spotify.com/v1/audio-analysis/0CobqyZruxjisoBR9a7j0O,252200,4
18,8,Kolido,Dauwd,0.807,0.583,1,-10.547,1,0.0552,0.0343,0.877,0.433,0.0984,124.0,audio_features,3N3HpcVZGHKRz94fox04t1,spotify:track:3N3HpcVZGHKRz94fox04t1,https://api.spotify.com/v1/tracks/3N3HpcVZGHKRz94fox04t1,https://api.spotify.com/v1/audio-analysis/3N3HpcVZGHKRz94fox04t1,411003,4
18,9,Flug & Fall - Edit,Ben Böhmer,0.67,0.572,10,-14.848,0,0.0427,0.0845,0.927,0.112,0.11,119.007,audio_features,6ffxu4OQhpMm610PBPwsEZ,spotify:track:6ffxu4OQhpMm610PBPwsEZ,https://api.spotify.com/v1/tracks/6ffxu4OQhpMm610PBPwsEZ,https://api.spotify.com/v1/audio-analysis/6ffxu4OQhpMm610PBPwsEZ,316654,4
18,10,Medicis - Edit,Compuphonic,0.765,0.541,9,-10.871,0,0.15,0.0617,0.661,0.108,0.531,120.01,audio_features,44vsT2K675viBda8iEtu7e,spotify:track:44vsT2K675viBda8iEtu7e,https://api.spotify.com/v1/tracks/44vsT2K675viBda8iEtu7e,https://api.spotify.com/v1/audio-analysis/44vsT2K675viBda8iEtu7e,257219,4
18,11,When I Say,Tontario,0.741,0.588,0,-10.487,1,0.0476,0.71,0.0684,0.0968,0.26,114.032,audio_features,1Dnu7KxCHTzqxDGgaVgnbD,spotify:track:1Dnu7KxCHTzqxDGgaVgnbD,https://api.spotify.com/v1/tracks/1Dnu7KxCHTzqxDGgaVgnbD,https://api.spotify.com/v1/audio-analysis/1Dnu7KxCHTzqxDGgaVgnbD,235436,4
18,12,Tensions,Lindstrøm,0.792,0.737,1,-10.288,0,0.0513,0.0356,0.93,0.0804,0.492,122.977,audio_features,4kNBtFIyrueuigP2i9xRhw,spotify:track:4kNBtFIyrueuigP2i9xRhw,https://api.spotify.com/v1/tracks/4kNBtFIyrueuigP2i9xRhw,https://api.spotify.com/v1/audio-analysis/4kNBtFIyrueuigP2i9xRhw,388570,4
18,13,Medicine - Original Mix,Maxxi Soundsystem,0.825,0.561,10,-7.67,0,0.0489,0.0608,0.803,0.159,0.559,121.993,audio_features,7KCfp7dg5VbQLBaiOthW6s,spotify:track:7KCfp7dg5VbQLBaiOthW6s,https://api.spotify.com/v1/tracks/7KCfp7dg5VbQLBaiOthW6s,https://api.spotify.com/v1/audio-analysis/7KCfp7dg5VbQLBaiOthW6s,417078,4
18,14,Dream World - Tom Demac Remix,Giovanna,0.738,0.566,0,-8.557,1,0.0392,0.002,0.774,0.109,0.279,123.031,audio_features,3ZsSvRFr18bQCievnCQB0v,spotify:track:3ZsSvRFr18bQCievnCQB0v,https://api.spotify.com/v1/tracks/3ZsSvRFr18bQCievnCQB0v,https://api.spotify.com/v1/audio-analysis/3ZsSvRFr18bQCievnCQB0v,521047,4
18,15,Down The Wall - Original Mix,Cubicolor,0.682,0.63,1,-12.679,1,0.042,0.334,0.907,0.159,0.209,110.001,audio_features,1YnledDwQdqLATAe1GBSuO,spotify:track:1YnledDwQdqLATAe1GBSuO,https://api.spotify.com/v1/tracks/1YnledDwQdqLATAe1GBSuO,https://api.spotify.com/v1/audio-analysis/1YnledDwQdqLATAe1GBSuO,557279,4
17,1,Intro/Spectrum,HÆLOS,0.278,0.0848,7,-18.807,1,0.0315,0.985,0.752,0.11,0.0438,77.244,audio_features,30p7VKzGMfX9TozycHU2t7,spotify:track:30p7VKzGMfX9TozycHU2t7,https://api.spotify.com/v1/tracks/30p7VKzGMfX9TozycHU2t7,https://api.spotify.com/v1/audio-analysis/30p7VKzGMfX9TozycHU2t7,90502,3
17,2,Ave,Pablo Nouvelle,0.587,0.0877,7,-23.077,0,0.0428,0.952,0.931,0.115,0.0922,159.801,audio_features,1uIjVysHAMBXEr8Arx7tfT,spotify:track:1uIjVysHAMBXEr8Arx7tfT,https://api.spotify.com/v1/tracks/1uIjVysHAMBXEr8Arx7tfT,https://api.spotify.com/v1/audio-analysis/1uIjVysHAMBXEr8Arx7tfT,247600,4
17,3,Rise,Tracey Chattaway,0.136,0.507,7,-10.172,1,0.0334,0.199,0.782,0.225,0.063,144.121,audio_features,1KE0qsQMN3eexogiqFRmds,spotify:track:1KE0qsQMN3eexogiqFRmds,https://api.spotify.com/v1/tracks/1KE0qsQMN3eexogiqFRmds,https://api.spotify.com/v1/audio-analysis/1KE0qsQMN3eexogiqFRmds,186494,3
17,4,Kiss Me Again,Bakradze,0.714,0.728,4,-11.477,0,0.0378,0.356,0.923,0.0458,0.963,125.036,audio_features,5OMRNFU79US9Lcv8ZgPuo6,spotify:track:5OMRNFU79US9Lcv8ZgPuo6,https://api.spotify.com/v1/tracks/5OMRNFU79US9Lcv8ZgPuo6,https://api.spotify.com/v1/audio-analysis/5OMRNFU79US9Lcv8ZgPuo6,246000,4
17,5,Swell,Polynation,0.526,0.787,5,-8.596,1,0.0291,0.066,0.897,0.173,0.219,101.989,audio_features,53NckLEB75IEexhzgZthZ1,spotify:track:53NckLEB75IEexhzgZthZ1,https://api.spotify.com/v1/tracks/53NckLEB75IEexhzgZthZ1,https://api.spotify.com/v1/audio-analysis/53NckLEB75IEexhzgZthZ1,220216,4
17,6,Immerse,Xandra,0.634,0.494,1,-11.373,1,0.0303,0.0551,0.877,0.117,0.279,160.0,audio_features,2DYFCpebo4JKXlTUIm02Yt,spotify:track:2DYFCpebo4JKXlTUIm02Yt,https://api.spotify.com/v1/tracks/2DYFCpebo4JKXlTUIm02Yt,https://api.spotify.com/v1/audio-analysis/2DYFCpebo4JKXlTUIm02Yt,186933,4
17,7,Up To Rise,Session Victim,0.597,0.812,6,-10.403,1,0.0426,0.0014,0.924,0.0872,0.326,120.996,audio_features,3LwzvrAjnAhcYlRB8TkZdE,spotify:track:3LwzvrAjnAhcYlRB8TkZdE,https://api.spotify.com/v1/tracks/3LwzvrAjnAhcYlRB8TkZdE,https://api.spotify.com/v1/audio-analysis/3LwzvrAjnAhcYlRB8TkZdE,465223,4
17,8,Key One,Elder Island,0.646,0.485,8,-8.324,0,0.0343,0.117,0.00373,0.184,0.0855,122.007,audio_features,21WjqOXmg8eXOlcDabHRff,spotify:track:21WjqOXmg8eXOlcDabHRff,https://api.spotify.com/v1/tracks/21WjqOXmg8eXOlcDabHRff,https://api.spotify.com/v1/audio-analysis/21WjqOXmg8eXOlcDabHRff,263927,4
17,9,Voices - Pional Remix,Pollyester,0.705,0.823,2,-8.653,0,0.0467,0.0577,0.904,0.087,0.451,112.0,audio_features,0kpfgHU7auDEXKOSJm25aR,spotify:track:0kpfgHU7auDEXKOSJm25aR,https://api.spotify.com/v1/tracks/0kpfgHU7auDEXKOSJm25aR,https://api.spotify.com/v1/audio-analysis/0kpfgHU7auDEXKOSJm25aR,430993,4
17,10,Flug & Fall - Edit,Ben Böhmer,0.67,0.572,10,-14.848,0,0.0427,0.0845,0.927,0.112,0.11,119.007,audio_features,6ffxu4OQhpMm610PBPwsEZ,spotify:track:6ffxu4OQhpMm610PBPwsEZ,https://api.spotify.com/v1/tracks/6ffxu4OQhpMm610PBPwsEZ,https://api.spotify.com/v1/audio-analysis/6ffxu4OQhpMm610PBPwsEZ,316654,4
17,11,Blurred (Bonobo Remix),Kiasmos,0.69,0.63,1,-13.105,0,0.0417,0.0563,0.866,0.111,0.293,124.983,audio_features,3boO8V8sT6jSktZpRHnsdb,spotify:track:3boO8V8sT6jSktZpRHnsdb,https://api.spotify.com/v1/tracks/3boO8V8sT6jSktZpRHnsdb,https://api.spotify.com/v1/audio-analysis/3boO8V8sT6jSktZpRHnsdb,361160,4
17,12,The Train of Fantastic,Marvin & Guy,0.572,0.847,1,-9.255,1,0.0413,7.47e-05,0.855,0.108,0.285,123.002,audio_features,4bBbeSmMo42fFl9Ge3OFB6,spotify:track:4bBbeSmMo42fFl9Ge3OFB6,https://api.spotify.com/v1/tracks/4bBbeSmMo42fFl9Ge3OFB6,https://api.spotify.com/v1/audio-analysis/4bBbeSmMo42fFl9Ge3OFB6,721485,4
17,13,Time,Pachanga Boys,0.727,0.39,7,-11.856,0,0.0384,0.0283,0.871,0.0793,0.0894,124.017,audio_features,6J3aUG1y0zSJXOnsLhx41h,spotify:track:6J3aUG1y0zSJXOnsLhx41h,https://api.spotify.com/v1/tracks/6J3aUG1y0zSJXOnsLhx41h,https://api.spotify.com/v1/audio-analysis/6J3aUG1y0zSJXOnsLhx41h,913215,4
17,14,Contact - Extended Mix,Luttrell,0.62,0.707,0,-7.558,1,0.0372,0.000672,0.0981,0.14,0.374,121.004,audio_features,5aFuVovPfoPWvrwIUct6ew,spotify:track:5aFuVovPfoPWvrwIUct6ew,https://api.spotify.com/v1/tracks/5aFuVovPfoPWvrwIUct6ew,https://api.spotify.com/v1/audio-analysis/5aFuVovPfoPWvrwIUct6ew,302479,4
16,1,Small Memory,Jon Hopkins,0.535,0.009,1,-23.041,1,0.096,0.994,0.978,0.112,0.524,131.281,audio_features,0ZXP6Ysbtww6GCumBz6gF9,spotify:track:0ZXP6Ysbtww6GCumBz6gF9,https://api.spotify.com/v1/tracks/0ZXP6Ysbtww6GCumBz6gF9,https://api.spotify.com/v1/audio-analysis/0ZXP6Ysbtww6GCumBz6gF9,100947,4
16,2,The Scent Of Earth After Rain,Ebb & Flod,0.519,0.274,4,-14.55,1,0.0359,0.938,0.925,0.101,0.0383,119.985,audio_features,2atEG8Q83sZ2982fGHeFCr,spotify:track:2atEG8Q83sZ2982fGHeFCr,https://api.spotify.com/v1/tracks/2atEG8Q83sZ2982fGHeFCr,https://api.spotify.com/v1/audio-analysis/2atEG8Q83sZ2982fGHeFCr,184110,4
16,3,Sides (Interlude),Vasser,0.445,0.0435,2,-14.281,1,0.0527,0.769,0.000728,0.128,0.362,106.787,audio_features,6qYZRUJ4ehUilnYyzkGzOV,spotify:track:6qYZRUJ4ehUilnYyzkGzOV,https://api.spotify.com/v1/tracks/6qYZRUJ4ehUilnYyzkGzOV,https://api.spotify.com/v1/audio-analysis/6qYZRUJ4ehUilnYyzkGzOV,98928,4
16,4,Trails,fugue,0.618,0.803,5,-8.078,0,0.0467,0.342,0.855,0.546,0.038,124.116,audio_features,06MTjjFEIRbTYbkXIfaDJe,spotify:track:06MTjjFEIRbTYbkXIfaDJe,https://api.spotify.com/v1/tracks/06MTjjFEIRbTYbkXIfaDJe,https://api.spotify.com/v1/audio-analysis/06MTjjFEIRbTYbkXIfaDJe,263264,4
16,5,Unseen,Daktyl,0.208,0.241,1,-11.178,1,0.0342,0.781,0.466,0.356,0.0586,96.92,audio_features,5jMbzdogZK6zKLhFv4GAiA,spotify:track:5jMbzdogZK6zKLhFv4GAiA,https://api.spotify.com/v1/tracks/5jMbzdogZK6zKLhFv4GAiA,https://api.spotify.com/v1/audio-analysis/5jMbzdogZK6zKLhFv4GAiA,214175,1
16,6,Blurred,Kiasmos,0.853,0.405,4,-11.628,1,0.0484,0.578,0.858,0.093,0.0758,122.007,audio_features,28u92L77wqbWYXMnw0nPIW,spotify:track:28u92L77wqbWYXMnw0nPIW,https://api.spotify.com/v1/tracks/28u92L77wqbWYXMnw0nPIW,https://api.spotify.com/v1/audio-analysis/28u92L77wqbWYXMnw0nPIW,305547,3
16,7,Everything In Its Right Place,Radiohead,0.293,0.462,5,-11.412,0,0.0453,0.699,0.0444,0.0954,0.0623,124.004,audio_features,5AiNZnMDCWwujIENPj9PV9,spotify:track:5AiNZnMDCWwujIENPj9PV9,https://api.spotify.com/v1/tracks/5AiNZnMDCWwujIENPj9PV9,https://api.spotify.com/v1/audio-analysis/5AiNZnMDCWwujIENPj9PV9,251427,5
16,8,The Hill,MTMBO,0.659,0.277,9,-14.183,1,0.0463,0.842,0.0497,0.122,0.133,89.992,audio_features,1uyuxSpoPcIideysL20tuS,spotify:track:1uyuxSpoPcIideysL20tuS,https://api.spotify.com/v1/tracks/1uyuxSpoPcIideysL20tuS,https://api.spotify.com/v1/audio-analysis/1uyuxSpoPcIideysL20tuS,250667,4
16,9,Johny Says Stay Cool,Babe Rainbow,0.606,0.703,11,-6.944,0,0.0497,0.0762,0.206,0.113,0.593,136.904,audio_features,7AZMjUpRoebXSCDTu3Mcns,spotify:track:7AZMjUpRoebXSCDTu3Mcns,https://api.spotify.com/v1/tracks/7AZMjUpRoebXSCDTu3Mcns,https://api.spotify.com/v1/audio-analysis/7AZMjUpRoebXSCDTu3Mcns,156811,4
16,10,Hawk,Brasstronaut,0.674,0.593,0,-11.489,1,0.0356,0.0163,0.838,0.103,0.361,125.977,audio_features,47PWj5ObjnAcYi9VMAdrQo,spotify:track:47PWj5ObjnAcYi9VMAdrQo,https://api.spotify.com/v1/tracks/47PWj5ObjnAcYi9VMAdrQo,https://api.spotify.com/v1/audio-analysis/47PWj5ObjnAcYi9VMAdrQo,257178,4
16,11,Ahora,Daphni,0.752,0.68,6,-8.483,0,0.0494,0.0012,0.949,0.335,0.529,120.041,audio_features,7HxpeBP3unlR6vy3CvVcCK,spotify:track:7HxpeBP3unlR6vy3CvVcCK,https://api.spotify.com/v1/tracks/7HxpeBP3unlR6vy3CvVcCK,https://api.spotify.com/v1/audio-analysis/7HxpeBP3unlR6vy3CvVcCK,346547,4
16,12,Epitaphe,We Need Cracks,0.789,0.538,6,-13.052,0,0.0554,0.0811,0.796,0.0787,0.353,118.016,audio_features,7gI1v4Q2fPvUKBuH2z4mgp,spotify:track:7gI1v4Q2fPvUKBuH2z4mgp,https://api.spotify.com/v1/tracks/7gI1v4Q2fPvUKBuH2z4mgp,https://api.spotify.com/v1/audio-analysis/7gI1v4Q2fPvUKBuH2z4mgp,339661,4
16,13,Sufi Pt I,Polynation,0.616,0.527,8,-10.471,1,0.0272,0.0667,0.879,0.0978,0.145,122.01,audio_features,60ggznRBDktQiLjC5760JS,spotify:track:60ggznRBDktQiLjC5760JS,https://api.spotify.com/v1/tracks/60ggznRBDktQiLjC5760JS,https://api.spotify.com/v1/audio-analysis/60ggznRBDktQiLjC5760JS,509010,4
16,14,Just One More - Martin Roth Remix,Jody Wisternoff,0.784,0.614,4,-9.239,0,0.112,0.0021,0.792,0.0752,0.658,122.014,audio_features,5PsGlRnsjwEAaAObST97G8,spotify:track:5PsGlRnsjwEAaAObST97G8,https://api.spotify.com/v1/tracks/5PsGlRnsjwEAaAObST97G8,https://api.spotify.com/v1/audio-analysis/5PsGlRnsjwEAaAObST97G8,357411,4
16,15,Tin,Daphni,0.63,0.816,4,-10.273,0,0.0468,0.0356,0.917,0.141,0.173,126.986,audio_features,4isUHce0vR4wDN2dMIRnDK,spotify:track:4isUHce0vR4wDN2dMIRnDK,https://api.spotify.com/v1/tracks/4isUHce0vR4wDN2dMIRnDK,https://api.spotify.com/v1/audio-analysis/4isUHce0vR4wDN2dMIRnDK,275243,4
15,1,"A Spark, A Beginning",Corre,0.327,0.142,3,-24.009,0,0.0366,0.962,0.785,0.117,0.0608,182.015,audio_features,53Q8YAh03JoqrGQ5U9bZNx,spotify:track:53Q8YAh03JoqrGQ5U9bZNx,https://api.spotify.com/v1/tracks/53Q8YAh03JoqrGQ5U9bZNx,https://api.spotify.com/v1/audio-analysis/53Q8YAh03JoqrGQ5U9bZNx,145055,4
15,2,I See The Future,Alan Ellis,0.191,0.263,9,-18.456,0,0.0316,0.975,0.868,0.136,0.0668,89.702,audio_features,0bv4bVtYZNfDgzQdEjd88p,spotify:track:0bv4bVtYZNfDgzQdEjd88p,https://api.spotify.com/v1/tracks/0bv4bVtYZNfDgzQdEjd88p,https://api.spotify.com/v1/audio-analysis/0bv4bVtYZNfDgzQdEjd88p,136662,5
15,3,Mood in C,Parra for Cuva,0.601,0.475,8,-12.841,1,0.0356,0.573,0.845,0.299,0.0361,109.983,audio_features,2hy84o6RtErBHgUeaw1xuJ,spotify:track:2hy84o6RtErBHgUeaw1xuJ,https://api.spotify.com/v1/tracks/2hy84o6RtErBHgUeaw1xuJ,https://api.spotify.com/v1/audio-analysis/2hy84o6RtErBHgUeaw1xuJ,292900,4
15,4,Dogma 1,Kölsch,0.614,0.88,7,-12.223,1,0.0419,0.0565,0.72,0.107,0.037,122.987,audio_features,1XpzRBmP1PEHObUKQGsV89,spotify:track:1XpzRBmP1PEHObUKQGsV89,https://api.spotify.com/v1/tracks/1XpzRBmP1PEHObUKQGsV89,https://api.spotify.com/v1/audio-analysis/1XpzRBmP1PEHObUKQGsV89,596911,4
15,5,Dry - Dark Version,Foreign Fields,0.379,0.584,11,-13.982,0,0.156,0.779,0.854,0.0978,0.124,99.057,audio_features,5XY6PCks6pcOLcSzM0RyPC,spotify:track:5XY6PCks6pcOLcSzM0RyPC,https://api.spotify.com/v1/tracks/5XY6PCks6pcOLcSzM0RyPC,https://api.spotify.com/v1/audio-analysis/5XY6PCks6pcOLcSzM0RyPC,464957,4
15,6,Weightless - Tom Adams Remix,Alex Kozobolis,0.402,0.34,2,-17.392,1,0.0376,0.226,0.867,0.113,0.0374,111.895,audio_features,3mreKmaWSUhMVqRsidQWfg,spotify:track:3mreKmaWSUhMVqRsidQWfg,https://api.spotify.com/v1/tracks/3mreKmaWSUhMVqRsidQWfg,https://api.spotify.com/v1/audio-analysis/3mreKmaWSUhMVqRsidQWfg,253063,4
15,7,Margin - Zachary Gray Remix,Benoît Pioulard,0.475,0.603,7,-11.517,1,0.0387,0.549,0.246,0.336,0.26,164.925,audio_features,54KPTl41PC7e2yf0oDjtC9,spotify:track:54KPTl41PC7e2yf0oDjtC9,https://api.spotify.com/v1/tracks/54KPTl41PC7e2yf0oDjtC9,https://api.spotify.com/v1/audio-analysis/54KPTl41PC7e2yf0oDjtC9,224176,4
15,8,Underworld,Edu Imbernon,0.878,0.482,8,-11.166,1,0.0483,0.00132,0.578,0.0701,0.297,123.023,audio_features,2gGeFW6SBAG5K5SNIQ4LW4,spotify:track:2gGeFW6SBAG5K5SNIQ4LW4,https://api.spotify.com/v1/tracks/2gGeFW6SBAG5K5SNIQ4LW4,https://api.spotify.com/v1/audio-analysis/2gGeFW6SBAG5K5SNIQ4LW4,425463,4
15,9,Glue,Bicep,0.853,0.798,4,-7.995,0,0.068,0.0158,0.948,0.0967,0.42,129.983,audio_features,2aJDlirz6v2a4HREki98cP,spotify:track:2aJDlirz6v2a4HREki98cP,https://api.spotify.com/v1/tracks/2aJDlirz6v2a4HREki98cP,https://api.spotify.com/v1/audio-analysis/2aJDlirz6v2a4HREki98cP,269150,4
15,10,Black Rainbows,Cut Copy,0.572,0.962,7,-4.839,1,0.108,0.194,0.00817,0.0832,0.585,115.04,audio_features,3AUpJ4rCLibS5lzL21OLiV,spotify:track:3AUpJ4rCLibS5lzL21OLiV,https://api.spotify.com/v1/tracks/3AUpJ4rCLibS5lzL21OLiV,https://api.spotify.com/v1/audio-analysis/3AUpJ4rCLibS5lzL21OLiV,248027,4
15,11,Make You Wanna,Ta-ku,0.515,0.877,1,-7.628,0,0.228,0.00169,0.603,0.511,0.558,173.964,audio_features,3F1cVurf5O2SBcJvSvY4cq,spotify:track:3F1cVurf5O2SBcJvSvY4cq,https://api.spotify.com/v1/tracks/3F1cVurf5O2SBcJvSvY4cq,https://api.spotify.com/v1/audio-analysis/3F1cVurf5O2SBcJvSvY4cq,149027,4
15,12,Lay Down,Touch Sensitive,0.453,0.761,0,-6.179,0,0.114,0.00343,0.0,0.38,0.346,109.797,audio_features,7xrnyfGBnw2ggLcWLufptF,spotify:track:7xrnyfGBnw2ggLcWLufptF,https://api.spotify.com/v1/tracks/7xrnyfGBnw2ggLcWLufptF,https://api.spotify.com/v1/audio-analysis/7xrnyfGBnw2ggLcWLufptF,254694,4
15,13,Traveller,Boris Dlugosch,0.699,0.543,9,-9.128,0,0.0443,0.0142,0.873,0.0763,0.952,123.985,audio_features,0etPKXAwo4G48DpZpvRw3M,spotify:track:0etPKXAwo4G48DpZpvRw3M,https://api.spotify.com/v1/tracks/0etPKXAwo4G48DpZpvRw3M,https://api.spotify.com/v1/audio-analysis/0etPKXAwo4G48DpZpvRw3M,424918,4
15,14,Just Like Heaven,Vincenzo,0.829,0.502,9,-8.184,1,0.0524,0.0793,0.762,0.109,0.617,122.02,audio_features,03lqvDgdBKvrq3mGztwU93,spotify:track:03lqvDgdBKvrq3mGztwU93,https://api.spotify.com/v1/tracks/03lqvDgdBKvrq3mGztwU93,https://api.spotify.com/v1/audio-analysis/03lqvDgdBKvrq3mGztwU93,295886,4
15,15,Where The Sea Swings In Like An Iron Gate - Edit,Kidnap,0.734,0.636,7,-10.388,0,0.0358,0.253,0.854,0.115,0.422,122.998,audio_features,4gay6ybnbQ6Dga4OJv36oL,spotify:track:4gay6ybnbQ6Dga4OJv36oL,https://api.spotify.com/v1/tracks/4gay6ybnbQ6Dga4OJv36oL,https://api.spotify.com/v1/audio-analysis/4gay6ybnbQ6Dga4OJv36oL,250729,4
14,1,Seven Lights,Sergey Cheremisinov,0.296,0.172,10,-27.908,1,0.0365,0.987,0.843,0.123,0.0773,74.613,audio_features,1rtPOnXG11smsdHZ7AjuJk,spotify:track:1rtPOnXG11smsdHZ7AjuJk,https://api.spotify.com/v1/tracks/1rtPOnXG11smsdHZ7AjuJk,https://api.spotify.com/v1/audio-analysis/1rtPOnXG11smsdHZ7AjuJk,135600,3
14,2,Re:turn!,Nonkeen,0.455,0.307,5,-16.585,1,0.0309,0.895,0.932,0.0818,0.0365,108.105,audio_features,3OKRllhTbRGjtoZ5XUEntE,spotify:track:3OKRllhTbRGjtoZ5XUEntE,https://api.spotify.com/v1/tracks/3OKRllhTbRGjtoZ5XUEntE,https://api.spotify.com/v1/audio-analysis/3OKRllhTbRGjtoZ5XUEntE,380573,4
14,3,Last Goodbye,Phaeleh,0.551,0.0624,8,-26.048,1,0.0438,0.994,0.93,0.104,0.459,114.867,audio_features,41FrARzIfBHh5mmTfuKvcY,spotify:track:41FrARzIfBHh5mmTfuKvcY,https://api.spotify.com/v1/tracks/41FrARzIfBHh5mmTfuKvcY,https://api.spotify.com/v1/audio-analysis/41FrARzIfBHh5mmTfuKvcY,198035,3
14,4,Reine,il:lo,0.547,0.725,0,-6.798,1,0.029,0.192,0.86,0.0987,0.0976,139.975,audio_features,3GSvmyr6QtuAfvndVu6NRx,spotify:track:3GSvmyr6QtuAfvndVu6NRx,https://api.spotify.com/v1/tracks/3GSvmyr6QtuAfvndVu6NRx,https://api.spotify.com/v1/audio-analysis/3GSvmyr6QtuAfvndVu6NRx,292659,4
14,5,Hostage - Catching Flies Remix,Klangstof,0.647,0.464,6,-13.481,0,0.0566,0.713,0.679,0.11,0.157,120.012,audio_features,13hCiDkC6OOtNpFWaX7qkF,spotify:track:13hCiDkC6OOtNpFWaX7qkF,https://api.spotify.com/v1/tracks/13hCiDkC6OOtNpFWaX7qkF,https://api.spotify.com/v1/audio-analysis/13hCiDkC6OOtNpFWaX7qkF,286559,4
14,6,Inner City Blues (Make Me Wanna Holler),The Chi-Lites,0.553,0.364,9,-14.286,0,0.0375,0.301,0.0406,0.133,0.521,89.1,audio_features,59vPoVmQWLAhAN3pqo1XHP,spotify:track:59vPoVmQWLAhAN3pqo1XHP,https://api.spotify.com/v1/tracks/59vPoVmQWLAhAN3pqo1XHP,https://api.spotify.com/v1/audio-analysis/59vPoVmQWLAhAN3pqo1XHP,307867,4
14,7,The Force,Aim,0.922,0.701,4,-6.679,0,0.0868,0.0128,0.000822,0.0941,0.54,101.996,audio_features,39qTXRJZd7omJi2KZCd0nJ,spotify:track:39qTXRJZd7omJi2KZCd0nJ,https://api.spotify.com/v1/tracks/39qTXRJZd7omJi2KZCd0nJ,https://api.spotify.com/v1/audio-analysis/39qTXRJZd7omJi2KZCd0nJ,245947,4
14,8,Double Feature,Midland,0.714,0.917,11,-9.285,0,0.0427,0.000385,0.912,0.175,0.91,128.997,audio_features,3BNFFPh6jjKXKmJ2pJnh89,spotify:track:3BNFFPh6jjKXKmJ2pJnh89,https://api.spotify.com/v1/tracks/3BNFFPh6jjKXKmJ2pJnh89,https://api.spotify.com/v1/audio-analysis/3BNFFPh6jjKXKmJ2pJnh89,350090,4
14,9,Superluminal,Jesper Ryom,0.75,0.682,5,-8.839,0,0.0558,0.0121,0.863,0.116,0.695,124.003,audio_features,0kMaAue79ZbmPpqcRqPQo7,spotify:track:0kMaAue79ZbmPpqcRqPQo7,https://api.spotify.com/v1/tracks/0kMaAue79ZbmPpqcRqPQo7,https://api.spotify.com/v1/audio-analysis/0kMaAue79ZbmPpqcRqPQo7,436477,4
14,10,Lighter,SG Lewis,0.694,0.241,3,-15.091,0,0.484,0.695,0.044,0.0906,0.134,109.943,audio_features,6sQy5nYQx5b92O7yc8sY4h,spotify:track:6sQy5nYQx5b92O7yc8sY4h,https://api.spotify.com/v1/tracks/6sQy5nYQx5b92O7yc8sY4h,https://api.spotify.com/v1/audio-analysis/6sQy5nYQx5b92O7yc8sY4h,349432,4
14,11,Dissensions - Wood Remix,Ben Böhmer,0.786,0.551,1,-11.21,1,0.0478,0.00116,0.837,0.0604,0.0964,124.996,audio_features,7G1EhF9KwWxrldCO5vcW1f,spotify:track:7G1EhF9KwWxrldCO5vcW1f,https://api.spotify.com/v1/tracks/7G1EhF9KwWxrldCO5vcW1f,https://api.spotify.com/v1/audio-analysis/7G1EhF9KwWxrldCO5vcW1f,534000,4
14,12,Higher Ground (feat. Naomi Wild),ODESZA,0.629,0.852,1,-5.108,1,0.0521,0.0854,0.0214,0.305,0.408,104.983,audio_features,1YTuSNWimTja32xnfgI7ov,spotify:track:1YTuSNWimTja32xnfgI7ov,https://api.spotify.com/v1/tracks/1YTuSNWimTja32xnfgI7ov,https://api.spotify.com/v1/audio-analysis/1YTuSNWimTja32xnfgI7ov,215131,4
14,13,It Never Rains,Tom Demac,0.281,0.737,9,-11.535,0,0.0376,2.72e-05,0.653,0.478,0.0513,123.875,audio_features,3p5XH29nCwnCCa4dURF1Gz,spotify:track:3p5XH29nCwnCCa4dURF1Gz,https://api.spotify.com/v1/tracks/3p5XH29nCwnCCa4dURF1Gz,https://api.spotify.com/v1/audio-analysis/3p5XH29nCwnCCa4dURF1Gz,363871,4
14,14,Trees,Felon,0.649,0.877,6,-4.719,0,0.0362,0.00335,0.811,0.133,0.407,123.01,audio_features,2Dzj0LuUIq3Xv8MjE5bVvn,spotify:track:2Dzj0LuUIq3Xv8MjE5bVvn,https://api.spotify.com/v1/tracks/2Dzj0LuUIq3Xv8MjE5bVvn,https://api.spotify.com/v1/audio-analysis/2Dzj0LuUIq3Xv8MjE5bVvn,201862,4
14,15,Jalapeño,Tinlicker,0.423,0.798,7,-5.243,1,0.0531,0.0085,0.876,0.258,0.177,120.308,audio_features,0wfm1CdknnNkY4cMGC5tDx,spotify:track:0wfm1CdknnNkY4cMGC5tDx,https://api.spotify.com/v1/tracks/0wfm1CdknnNkY4cMGC5tDx,https://api.spotify.com/v1/audio-analysis/0wfm1CdknnNkY4cMGC5tDx,345677,4
